@relation clean_data_v2

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute MONTH numeric

@data
8.79,0,1.2,0,14.6,0,7.1,0.6,9
12.87,0,1.3,0,15.5,0,8.1,3.6,9
9.25,4,0,0,13.8,0,4.5,-1.8,9
12.92,0,1.2,0,14.2,0,5,0,9
7.75,4,0,0,15.3,0,5.6,0,9
4.92,0,23.6,0,15.5,0,4,-2.4,9
6.29,0,36.4,0,15.6,0,11.9,9.6,9
6.63,4,0,0,15.7,0,10,6.6,9
8.25,0,0.7,0,16.1,0,5.5,-0.5,9
11.42,4,0,0,17,0,9.2,4.2,9
9.29,0,0,0,17.2,0,9.6,4.6,9
16.25,0,0.3,0,17.8,0,13.5,8.6,9
12.25,0,2.7,0,16.7,0,9.9,7.9,9
15.67,0,2.7,0,15.5,0,10.1,5,9
12.42,0,0.3,0,14.7,0,11.6,8,9
8.12,0,10,0,14.6,0,5.6,0.2,9
14.12,0,3.8,0,15.1,0,8.4,1.2,9
9.96,0,5,0,15.3,0,0.9,-6,9
14.42,0,2.3,0,17.3,0,12.9,9.6,9
8.67,0,3.3,0,15.7,0,8.6,0,9
11.25,4,0,0,16.4,0,9.4,4.2,10
9.75,0,18.7,0,15.6,0,7.6,-1.2,10
13.88,0,1,0,14.9,0,6.3,1.2,10
18.46,4,0,0,15.2,0,11.3,6.6,10
13.33,0,0.9,0,16.8,0,12.9,8.2,10
5.09,4,0,0,16.8,0,10.7,5.5,10
2.08,0,0,0,15.4,0,9.6,2.9,10
1.08,0,0.1,0,15.2,0,11.9,7.5,10
4.58,0,2.2,0,16.2,0,8.8,0.6,10
8.38,4,0,0,11.7,0,8.4,2.1,10
6,4,0,0,12.1,0,3.2,2.6,10
1.46,4,0,0,10.2,0,7.5,2.5,10
7.96,0,0.3,0,11.6,0,2.2,-1.5,10
7.08,0,2.3,0,15.3,0,8,0,10
6.96,0,2.3,0,12.4,0,3.3,6.3,10
5.09,0,0.3,0,12.3,0,6.5,1.9,10
6.04,4,0,0,10.6,0,3,-2.1,10
4.29,4,0,0,13.3,0,4.5,0.2,10
14,4,0,0,12.3,0,5,-2,10
16.04,0,0,0,13.2,0,10.9,6.2,10
16.66,0,0.7,0,13.1,0,11.1,7.2,10
21.42,0,1.1,0,14,0,10.5,6.1,10
11.75,0,0.6,0,15.9,0,11,8.5,10
8.04,0,0.1,0,20.3,0,11.6,4.1,10
9.96,0,0,0,17.7,0,13.9,8,10
3.46,0,0,0,17.1,0,8.3,0.5,10
2.29,0,0,0,15.6,0,5.8,-1,10
5.5,0,0,0,17.8,0,7.8,-0.8,10
9.46,0,0.2,0,16,0,4.7,-2.6,10
11.42,4,0,0,16.6,0,12.5,8.6,10
12.46,0,0.3,0,15,0,13.5,9.6,10
9.92,4,0,0,11,0,7.3,1.4,11
9.71,0,0.7,0,14,0,1.5,-9.5,11
11.67,4,0,0,12.6,0,5.6,-1.2,11
12.5,0,0.1,0,12.2,0,8,2.736547,11
6.38,0,1.4,0,11.5,0,3.2,-5,11
8.58,4,0,0,9.5,0,6.6,-3.6,11
5.5,4,0,0,10.3,0,4.1,-4.5,11
8.79,0,0,0,10.6,0,5.5,-3.5,11
11.67,0,1,0,10.7,0,8.7,1.6,11
6.13,0,24.7,0,7.9,0,7.5,2.6,11
5.66,0,2.7,0,9.4,0,4.1,-2.9,11
9.71,4,0,0,10.3,0,5.1,2.736547,11
6.96,4,0,0,9.1,0,8.7,4.7,11
4.96,0,1.8,0,13.2,0,7.3,1.8,11
9.87,0,8.7,0,14.2,0,7.9,4.5,11
18.21,4,0,0,8.1,0,5.2,0.1,11
14,4,0,0,8,0,2.8,-3.4,11
11.54,0,3.1,0,11.4,0,0.6,-6.5,11
18.54,0,1.9,0,12.9,0,1.6,-3.2,11
7.08,4,0,0,12,0,9.2,4.2,11
0.63,4,0,0,10.2,0,6.6,2.2,11
9.38,0,0.7,0,14.5,0,2.6,-3,11
9.21,0,0.6,0,11.7,0,7.3,4.3,11
10.92,0,1.4,0,13.9,0,2.4,-6.6,11
11.87,4,0,0,11.3,0,6.7,4.5,11
12,0,2.2,0,6.7,0,1,-5.5,11
18.66,4,0,0,10.9,0,2.1,-3.3,11
10.83,0,0.5,0,8,0,4.3,-2.5,11
8.38,0,0,0,6.3,0,0.4,-7.9,11
10.63,0,6,0,11.3,1,-0.6,-8,11
13.96,0,11.2,0,10.6,1,-0.8,8.2,12
16.62,4,0,0,8.3,0,4.9,2.736547,12
10.46,4,0,0,7.8,0,2,-5.3,12
11.29,0,0.3,0,10.3,0,6.1,2.3,12
10.46,0,0.2,0,10.6,0,7.4,5.4,12
6.29,0,0.2,0,11,0,8.7,5.6,12
8.87,0,0.1,0,9.3,0,7.3,5,12
6.04,4,0,0,7,0,4.2,3.5,12
7.29,4,0,0,6.2,0,2.5,-3.6,12
5.71,0,0.1,0,6.3,0,4.5,2.2,12
5.33,0,2,0,7.4,0,4.6,1.2,12
11.63,0,0.3,0,3.9,0,0.3,-5.5,12
9.5,4,0,0,4.2,1,-2,-10,12
8.42,4,0,0,6.3,1,-1.9,-2.3,12
7.92,4,0,0,5.7,0,3.1,-1.8,12
9.42,0,1.5,0,7.3,0,2.7,-0.3,12
12.04,4,0,0,4.7,0,3,-3.6,12
10,0,0.4,0,5.9,1,-1.3,-8,12
6.67,4,0,0,7.3,0,1.2,2.1,12
9.17,4,0,0,9,0,4.5,-2,12
12.33,4,0,0,10.1,0,6.3,1.6,12
10.88,4,0,0,10,0,6.7,1.2,12
12.5,0,3.7,0,9.6,0,7.3,2.1,12
12.21,0,0.1,0,10.2,0,1,-4.2,12
13.96,4,0,0,10.1,0,1.9,5.2,12
11.38,4,0,0,8.1,0,6.6,2.7,12
13.17,4,0,0,10,0,6.8,4.5,12
13.04,0,1,0,11,0,6.8,6,12
9.46,4,0,0,11.6,0,6.8,3.6,12
17.79,0,3.9,0,11.7,0,9.5,6,12
7.08,0,1.1,0,5.6,0,4.8,2.4,12
13.17,0,13,0,12.2,0,1.3,-3.5,1
18.96,0,3.1,0,13.5,0,3.7,-2,1
13.29,0,6.1,0,6.2,0,2.9,-2,1
13.62,0,1,0,11.3,0,2.3,-0.3,1
15.63,0,0.6,0,10.8,0,6,-3.7,1
14.83,4,0,0,11,0,8.8,4.5,1
14.58,4,0,0,11.3,0,9.3,4.9,1
14.37,0,17,0,12,0,9.5,5.5,1
7.17,0,3,0,10.3,0,5.9,4,1
21.29,0,1.2,0,11.9,0,2.4,-1,1
19.12,4,0,0,11.2,0,10,7,1
16.42,4,0,0,11.2,0,9,5,1
11.46,4,0,0,10,0,9,4.2,1
11.92,4,0,0,9.3,0,6.2,1,1
8.38,0,0,0,8.9,0,4.3,-3.2,1
8.25,4,0,0,9.9,0,7,3,1
3.42,4,0,0,8.8,0,7,4.6,1
13.83,0,1,0,8.6,0,7,5,1
20.75,0,1,0,11.6,0,4.5,2.1,1
20.79,0,0.4,0,10.4,0,4.9,2,1
21.67,0,0.6,0,11.6,0,6.9,6,1
14.12,0,0.7,0,5.1,0,2.6,0,1
13.29,4,0,0,4.2,1,-0.4,-4.2,1
10.21,0,0.5,0,3.3,1,-1.3,-5,1
11.46,0,0.6,0,5.1,1,-1,-5,1
9.25,4,0,0,7.6,1,-1.3,-6.1,1
16.71,0,8,0,8.1,1,-1,1.5,1
18.21,4,0,0,3.7,0,0.8,-1.5,1
11.58,4,0,0,3.4,0,2,0.2,2
11.21,0,2.3,0,3.4,0,2.7,1.5,2
10.58,0,0.6,0,5.6,0,1.2,-0.4,2
13.62,0,0.2,0,5.6,0,2.6,2,2
12.79,0,2.4,0,5,0,3.6,2.4,2
4.58,4,0,0,5.8,0,2.8,1.6,2
9.5,4,0,0,10.7,1,-0.9,-5.7,2
11.17,4,0,0,12.6,0,5.1,4.5,2
16.17,0,0,0,13.8,0,3.6,-1.1,2
15.16,0,5.1,0,7.6,0,2,-1,2
17.12,0,4.9,0,9.5,0,0.9,-1.2,2
17.41,0,2.2,0,11,0,1.9,2,2
8.79,4,0,0,8.5,0,3.7,0.2,2
4.25,0,0.1,0,8.3,0,0.4,-2.2,2
9.42,4,0,0,9.2,0,5.8,4.1,2
8.5,0,0,0,6.6,0,5.6,3.4,2
4.38,0,0,0,4.4,0,2.5,1.5,2
2.92,0,0,0,6.4,1,-0.5,-5,2
10.08,4,0,0,9.6,0,3.7,2.3,2
12.25,0,2.2,0,8.8,0,3.9,1,2
10.17,4,0,0,12.1,0,6.5,5,2
12.08,4,0,0,12.9,0,5.7,5.2,2
11.29,0,6.1,0,13.3,0,9,8,2
13.29,4,0,0,12.5,0,3.1,-0.8,2
14.17,0,0,0,14.1,0,5.6,4,2
8.46,4,0,0,13.6,0,9.3,6.5,2
5.75,0,0,0,11.2,0,9,8,2
6.71,4,0,0,11.1,0,7.4,5.5,2
11.71,0,3.5,0,11.4,0,6,2.5,2
6.5,4,0,0,11.2,0,3.5,-5.5,3
6.96,4,0,0,11,1,-1,-4.5,3
10.04,4,0,0,9.7,0,3.6,-1,3
7.87,0,0,0,11.9,0,2.9,-1,3
11.54,0,0,0,11.7,0,5.5,0.9,3
20.79,0,0,0,6.7,0,5,4,3
14.33,0,0,0,4.5,0,2.5,1.3,3
7.54,4,0,0,5,0,1.8,0.2,3
7.58,0,4.4,0,8.8,1,-6.7,-9.6,3
12.71,4,0,0,9.2,0,1.4,5.5,3
11.34,0,5.2,0,8.6,0,7.6,6.5,3
15.92,0,16.3,0,5.6,0,1,1.5,3
12,0,0.1,0,7,0,4.3,3.7,3
15.37,0,0.7,0,8.5,1,-0.5,-3.8,3
9.59,0,0.3,0,9.5,0,4.4,0.5,3
10.79,0,3.1,0,8.6,0,2.2,-0.9,3
8.04,0,0.1,0,10.7,0,1.2,-0.8,3
11.12,0,3.9,0,8.5,1,-0.7,-5.1,3
14.58,0,1.8,0,6.4,0,5.4,3.2,3
16.88,0,5,0,9.6,0,5,4.5,3
6.83,0,0.5,0,10.6,0,5.9,5,3
5.71,0,0.4,0,5.3,0,3.6,2.5,3
5.96,4,0,0,9,1,-2.9,-7.4,3
12.96,0,5,0,12.5,0,4.6,4.1,3
15.29,0,1.5,0,10.9,0,8.4,7.5,3
16.58,0,1.7,0,10,0,2.7,0.1,3
20.88,0,0,0,12.4,0,6.3,5.1,3
18.71,0,2.5,0,11.9,0,8.5,7.2,3
17,0,0.2,0,10.9,0,6.8,4.6,3
15.63,4,0,0,13.7,0,6.9,4.8,3
17,0,0.1,0,12.2,0,4.1,7,3
6.87,0,0.8,0,9.3,0,4.1,-0.2,4
10.79,0,0.4,0,8.5,0,0.9,-1.5,4
12.87,0,0.2,0,10.6,1,-0.9,-4.8,4
12.21,0,0,0,12,0,3.5,1.3,4
16.38,0,0,0,14.5,0,5.9,6.4,4
14.71,0,0,0,12.2,0,9.2,8.5,4
10.63,0,0,0,11.1,0,8.1,7.3,4
7.21,0,0,0,13.1,0,0.4,-4.5,4
6,0,0,0,14.4,0,7.8,6.5,4
10.34,0,5.8,0,14,0,4,-1.9,4
11.34,0,4.4,0,7.8,0,6.2,5.8,4
8.29,0,2,0,12.1,0,2.2,-0.9,4
15,0,1.5,0,12,0,4.6,0.5,4
17.67,0,0,0,11,0,4.6,2,4
8.79,0,0,0,13.5,0,4.8,1.4,4
6.46,0,0,0,15.6,0,4.4,-0.4,4
9.42,0,0,0,14.2,0,9.6,8.2,4
5.63,0,0,0,13.4,0,10.2,9.1,4
5.88,0,0,0,15.4,0,9.5,7.8,4
8,0,0,0,14,0,8.9,5.9,4
8.83,0,0,0,12,0,5.5,1.8,4
14.79,0,0,0,9.5,0,7.5,4,4
9.96,0,0,0,10,0,5.5,3,4
9.87,0,0,0,12,0,1.9,-1.6,4
11.25,0,0,0,10.9,0,8.1,7.1,4
8.25,0,0,0,11.3,0,6.3,2,4
9.59,0,0,0,10,0,6.5,3.4,4
7.29,0,0,0,9.5,0,4.6,0.4,4
3.54,0,0,0,13,1,-0.5,-3.9,4
5.54,4,0,0,13.9,0,7.8,6.4,4
11.96,0,7.7,0,12.3,0,7.1,2.6,5
12.38,0,0.7,0,14.5,0,6.2,4,5
14.96,0,5.4,0,12.9,0,6.6,4.5,5
7.08,4,0,0,13.3,0,6.8,5,5
5.54,4,0,0,12.1,0,8.5,6.4,5
5.66,0,1.6,0,14.8,0,8.9,7,5
5.33,0,0.6,0,16.2,0,5.8,2.1,5
7.25,4,0,0,15.7,0,6.6,3.5,5
4.33,4,0,0,16.5,0,9.4,4.5,5
11.25,0,8,0,15.1,0,5.8,2.8,5
14.17,0,2.6,0,16,0,8.4,5.8,5
16.29,0,1.7,0,13.4,0,6.7,5.7,5
8.96,4,0,0,13.9,0,2.6,-1.8,5
13.37,0,2.1,0,15.1,0,10,9.4,5
13.25,0,3.3,0,12.8,0,9.6,7.1,5
16.5,0,1.2,0,15,0,7,2.4,5
13.88,0,5.8,0,14.4,0,11.7,10.1,5
7.04,0,5.9,0,14,0,6.9,1,5
7.08,0,0.8,0,12.7,0,4.1,-1.7,5
8.38,0,2.1,0,12.8,0,7,3.1,5
9.83,0,1,0,15.3,0,5,-1.4,5
10.54,4,0,0,19.1,0,11.9,10.5,5
9.5,0,0,0,19.1,0,9.2,3.2,5
11.08,4,0,0,17.9,0,13.2,9.1,5
10,0,1,0,15.4,0,7,1.5,5
7.12,4,0,0,14,0,6,1.5,5
3.29,4,0,0,15.1,0,9.6,8.6,5
4.63,0,2,0,14.4,0,9.8,7.1,5
3.33,0,2.7,0,16.8,0,8.1,4.8,5
8.29,0,1.1,0,18.8,0,10,6.7,5
6.29,0,1.7,0,16.6,0,10,7.6,5
12.92,0,1.4,0,17.4,0,9.5,6.8,6
4.29,0,0,0,16.5,0,6.8,3.7,6
3.04,0,0,0,16.9,0,11.5,9.4,6
5.75,0,0.3,0,18.4,0,12.5,10.8,6
6.5,0,0.4,0,20.4,0,13.9,12.6,6
7.87,0,0,0,23.8,0,11.3,7,6
5.54,0,0,0,22.7,0,12.6,8.7,6
7.75,0,0,0,23.7,0,11.9,9.8,6
10.83,0,3.3,0,20.8,0,14,12.8,6
10.83,0,8.1,0,18.5,0,9.2,6,6
10.63,0,0.3,0,21.9,0,12.3,9,6
13.13,4,0,0,19,0,14.6,12.4,6
10.79,0,0,0,21.4,0,12.6,7.6,6
11.92,0,0,0,21.9,0,14.1,8.7,6
9.79,0,0,0,22.3,0,15,13.5,6
3.37,0,3.8,0,19.5,0,14.6,11.6,6
7,0,1,0,19.2,0,12.5,11.5,6
11.67,0,0.2,0,16.2,0,12.6,11.8,6
11.08,4,0,0,15.2,0,9,7.3,6
9.96,0,1.9,0,17.9,0,8.4,6.2,6
7.12,0,0,0,20,0,13.1,8.5,6
8.96,0,0,0,22,0,14.8,11.5,6
10.04,0,0,0,22,0,14.7,14.4,6
10.37,0,0,0,24.2,0,17.4,15.2,6
7,0,0,0,23.2,0,14,10.6,6
7.41,0,0,0,22.2,0,14,10,6
3.42,0,0,0,21.5,0,10.8,7.1,6
5.58,0,0,0,23.2,0,11.4,7.7,6
5.58,0,0,0,25.1,0,13.2,9.6,6
6.04,0,0,0,26.8,0,14.5,10.2,6
5.37,0,0,0,24.5,0,17.6,13.9,7
4.67,0,0.2,0,26.3,0,16.9,13.6,7
4.88,0,0,0,23.7,0,17.6,15.4,7
4.08,0,0,0,23.4,0,15.6,13,7
1.54,0,12.5,0,24.7,0,16.2,13.9,7
4.12,0,10.1,0,19.4,0,15.6,14.5,7
5.5,0,1.5,0,21,0,16.1,14.6,7
4.29,0,17.2,0,23.6,0,15.5,14.8,7
10.34,0,0,0,19.5,0,14.8,14.4,7
9.13,0,2.2,0,19.9,0,12.6,5.5,7
9.33,0,0.4,0,19,0,15,13.5,7
5.75,0,0.4,0,19.2,0,14.4,11,7
9.04,0,0.2,0,20,0,13,9.9,7
10.34,0,10.3,0,20.1,0,13,11.4,7
10.08,0,1.4,0,20.5,0,14,13,7
6.54,0,0,0,18.9,0,8.8,4.8,7
5.79,0,0,0,19.6,0,12,7.6,7
10.25,4,0,0,21,0,13,7.9,7
7.92,0,0,0,18.9,0,11,8.7,7
5.63,0,0,0,18,0,10.7,7.5,7
8.96,0,0,0,18.5,0,12.2,11.3,7
6.58,4,0,0,18.2,0,13.4,12.7,7
5.58,0,0,0,19,0,10.9,7.5,7
5.09,0,0,0,19.3,0,13.9,12.1,7
4.92,0,0,0,21.3,0,12,10.6,7
5.5,0,0,0,20.2,0,12,9.4,7
9.25,0,0.2,0,20.1,0,9.2,6,7
9.87,0,0,0,17.8,0,12.8,11,7
7.71,0,0,0,16.7,0,6.7,4,7
13,0,0,0,19.4,0,8.5,4.5,8
10.58,0,0,0,19.7,0,13.2,11.1,8
5.91,0,0,0,19.8,0,12.9,12.1,8
6.75,0,0,0,19,0,8,4.1,8
4.92,0,0.2,0,19,0,13,9.5,8
3.46,0,0,0,19.3,0,13.2,12,8
3.08,0,0,0,19.8,0,13.9,12.6,8
1.67,0,0,0,20.7,0,12.9,8.4,8
1.67,0,0,0,22.2,0,9.1,6.2,8
2.67,0,0,0,22.9,0,9.4,6.5,8
4.71,0,0.8,0,20.8,0,11.8,8,8
1.46,0,0.5,0,17.9,0,15.8,14.3,8
2.42,0,0,0,18.9,0,11.3,6.3,8
3.79,0,0,0,20.1,0,9.1,5,8
3.42,0,0,0,23,0,8.6,3.3,8
1.87,0,0,0,23.2,0,9.5,5.5,8
2,0,0,0,23.7,0,10.4,6,8
4.38,0,0,0,20.7,0,10.7,6.8,8
3,0,0,0,22.2,0,9.7,5.8,8
4.04,0,0,0,22.8,0,10.2,5.8,8
6.87,0,0,0,22.5,0,10.3,6.5,8
7.08,0,0,0,22.4,0,15.5,10.9,8
5.79,0,0,0,23.2,0,14.6,8.5,8
6.04,0,0,0,21.9,0,12.4,7.6,8
4.12,0,0,0,24.6,0,11.5,8.2,8
3.88,0,0,0,25.2,0,12.3,8.1,8
8.87,0,0,0,20.5,0,11.9,7.5,8
13.59,0,0,0,19.4,0,14.6,10.5,8
9.67,0,2,0,16.5,0,14.6,11.8,8
9.21,0,0,0,19.6,0,10.3,7.1,8
8.63,0,0,0,21.1,0,9.6,6.1,8
10.34,0,0,0,20.3,0,14.3,11.9,9
11.63,0,0,0,15.9,0,7.3,3.2,9
10.04,0,0,0,18.1,0,5.2,0.2,9
8.08,0,0,0,19.2,0,11.7,7.1,9
3.79,0,0,0,18.3,0,11.2,6.6,9
4.46,0,0,0,19.9,0,12.4,9,9
4.38,0,0,0,20,0,11.5,6.3,9
13.17,0,0.8,0,19.2,0,10.8,5.5,9
21.25,0,0.1,0,13.3,0,8.4,5,9
10.54,0,16.5,0,13.5,0,6.2,3.4,9
20.54,4,0,0,14.2,0,7.7,5.4,9
12.33,0,1.1,0,14.1,0,6.7,3,9
6.71,0,1.2,0,13.9,0,6.7,2.6,9
12.17,0,2.7,0,14.5,0,8,4,9
6.58,4,0,0,13,0,9.1,6.8,9
3.08,0,0,0,14.8,0,3.5,-2,9
4.42,0,0,0,15.1,0,1.7,-3.2,9
5.66,0,0,0,15.9,0,5.8,0.6,9
9.75,0,0.9,0,16.8,0,13.3,10,9
7.25,0,7.5,0,19.1,0,7.5,0.2,9
3.21,0,14.3,0,14.8,0,13.7,10.5,9
1.63,4,0,0,16.8,0,10.9,5.9,9
6.34,0,25.1,0,15.7,0,8,1.7,9
15.92,0,27.4,0,15.4,0,13,10.6,9
10.13,0,21.8,0,16.2,0,13.1,10.9,9
8.17,0,18.1,0,16.5,0,10.2,4.1,9
7.04,0,11.5,0,17.3,0,13.2,10.8,9
7.71,0,6.1,0,17.8,0,13.6,9,9
6.96,0,0.3,0,16.1,0,13.2,10.4,9
5.25,0,0.4,0,16.4,0,13.7,9.2,9
5.04,0,4.9,0,15.4,0,13.8,11.5,10
2.67,0,7.8,0,15.2,0,12.8,9.2,10
8.96,0,2,0,16.4,0,10.5,6.3,10
5.41,0,2.8,0,14.5,0,5,-1.8,10
11.54,0,2.5,0,18.5,0,5.4,-1.4,10
19.21,0,1.1,0,15.5,0,10.7,7.5,10
7.71,0,0.1,0,14.9,0,10.8,5.1,10
3.04,0,0,0,16.9,0,7.8,0.5,10
1.63,0,0,0,15.5,0,4.5,-2.5,10
7.41,0,6.4,0,15.6,0,6.5,-0.4,10
5.29,0,19.7,0,16.1,0,11.1,7.6,10
8.33,0,0.1,0,12.3,0,7.2,4.5,10
2.25,0,15.4,0,14,0,3.8,-3.7,10
13.83,0,16,0,10,0,7.9,2.4,10
14.83,4,0,0,12.3,0,7.5,4.5,10
4.88,0,6.4,0,11.4,0,1.6,-4.8,10
13.5,0,4.8,0,13.4,0,5,5.5,10
1.54,0,0.2,0,14.2,0,5.6,-2.7,10
2.42,0,1.2,0,12.4,0,4.1,-3.1,10
6.96,0,1.6,0,13,0,4.1,-3,10
9.17,0,1,0,13.9,0,6.4,-1.6,10
6.04,0,12.9,0,13.2,0,4.4,-4,10
6.21,0,16.7,0,8,0,7.5,5,10
1.92,0,1.1,0,11.1,0,0.3,-7,10
0.92,0,0.4,0,11.5,0,5.5,-1.5,10
2.58,0,0.6,0,11.4,0,2.8,-2.3,10
6.54,0,8,0,11.4,0,4.7,3.4,10
2.58,0,6.5,0,11.5,0,3.5,-2.8,10
6.71,0,4.6,0,10.2,0,6.6,4,10
4.46,0,0.5,0,10.2,0,8.3,5.1,10
4.21,0,1.3,0,11.2,0,7.5,3.5,10
10,0,2.2,0,10.5,0,7.5,2.2,11
11.79,0,0.1,0,8.9,0,3.9,-1.2,11
7.54,0,0.1,0,10.5,0,0.9,-8,11
5.96,0,1,0,11.8,0,3.4,-4.7,11
9.62,4,0,0,10.5,0,6.1,0.5,11
5.17,4,0,0,12.5,0,6.8,-1,11
8.08,4,0,0,11.3,0,4.6,-4.6,11
5.33,0,0.1,0,11.4,0,2,-6.6,11
5.75,4,0,0,8.9,0,2.6,-4,11
8.38,0,0.1,0,9.5,1,-1.5,-9.1,11
4.96,0,0.2,0,9.9,1,-0.1,-8.4,11
8.83,0,0.1,0,2.6,1,-1.5,-6,11
6.58,0,0.3,0,9.8,1,-6.7,-7,11
11.38,0,9.3,0,11,1,-1.5,-7.2,11
8.29,0,4.5,0,12.3,0,2.4,-2.5,11
8.63,4,0,0,10,0,4.4,-0.8,11
7.41,0,6.8,0,11.5,0,3,2.7,11
7.5,0,0.1,0,11.8,0,9.5,6,11
2.17,0,0,0,10.3,0,9,6.8,11
3.71,0,0,0,8.8,0,7.8,4.4,11
8.46,0,0,0,9,0,6.3,3.5,11
7.83,0,0.5,0,8.2,0,4.6,-0.1,11
8.54,4,0,0,8.4,0,3.2,-3.7,11
11.21,4,0,0,9.5,0,5.7,0.5,11
13.04,0,5,0,11.5,0,7.3,4.5,11
16.75,4,0,0,12.8,0,9,5.3,11
15.5,0,5,0,11,0,2.4,-4.5,11
21.84,0,5,0,8.5,0,4.5,3.6,11
13.21,0,0,0,6.2,0,1.2,-3,11
8.29,4,0,0,4.2,1,-1.1,-7.7,11
10.88,0,2,0,4.7,0,0.9,-4.5,12
10,0,0.2,0,2.9,1,-1,-5.5,12
5.75,4,0,0,2.2,1,-0.2,-6.1,12
11,0,0,0,1.5,0,0,-3.1,12
11.83,0,4.4,0,8.2,1,-1.9,-8.9,12
16.75,0,4.8,0,6,1,-2.1,-1,12
15.46,0,1.9,0,9,0,2.3,-0.1,12
10.75,4,0,0,7,0,2.6,-2.1,12
7.25,0,0.4,0,4.2,1,-1,-7.9,12
9,4,0,0,2.2,1,-3.7,-10.3,12
2.71,0,0,0,4.7,1,-0.7,-6,12
1.21,0,0,0,5.5,1,-1,2.736547,12
1.21,0,3.9,0,7.5,1,-1.1,-7.5,12
5.33,0,0.5,0,7.7,0,0.6,-2.4,12
5.66,0,5.1,0,8,0,4.9,2.9,12
6.63,0,1.3,0,5.2,0,4,0.9,12
5.63,0,0,0,6,0,1.5,-4,12
9.92,4,0,0,6.3,0,3.6,-2,12
3.17,0,7.5,0,6.4,0,4.5,2.2,12
6.21,0,0.1,0,4.8,0,2.7,0,12
6.5,0,0.7,0,4.4,0,1.4,-1.2,12
9.71,0,4.4,0,9.1,1,-1,-7,12
6.63,0,0.9,0,9.1,0,0.9,4.3,12
8.25,0,0.7,0,7.3,0,5.6,-1,12
5.96,0,0.1,0,6.7,0,2.8,-1.3,12
6.5,4,0,0,3.1,0,0.1,-5,12
11.67,0,1.8,0,4.4,0,1.1,-3.5,12
7.58,0,0.1,0,4.1,1,-1.8,-7.6,12
12.33,0,0.6,0,6,1,-1.7,-8.2,12
9.67,0,0.1,0,5.8,0,3.1,-1.4,12
7.92,0,4.2,0,5.2,1,-0.2,-6.5,12
10.75,0,0.1,0,5.1,1,-0.1,-3.5,1
9.46,4,0,0,2,1,-2.2,-7.4,1
7.87,0,4.5,0,8,1,-4.4,-11.1,1
15.41,0,2.1,0,11.2,1,-3.7,2,1
11.5,0,0.1,0,11.2,0,7.8,4.2,1
8.04,4,0,0,6.4,1,-0.9,-8.3,1
8.04,4,0,0,7.9,0,1.8,2.736547,1
11.38,0,0.4,0,6.6,0,3.6,-2,1
12.71,0,1.2,0,6,0,3.5,0.2,1
10.75,0,1.8,0,4.1,1,-0.6,-6,1
7.62,4,0,0,1.9,1,-2.9,-8.5,1
4.96,0,0.4,0,2,1,-2.9,-7.6,1
17.04,0,18.9,0,2.3,1,-5,-7,1
22.08,4,0,0,3.1,0,0.1,-2,1
11.75,4,0,0,3.1,0,1.4,-2.5,1
7.17,0,0.2,0,3.8,1,-1.3,-8,1
9.21,0,1.7,0,5.1,1,-5.2,-11.5,1
14.83,0,1.1,0,6.5,0,3.5,-0.7,1
7.17,0,0.2,0,8.5,1,-2.1,-8.1,1
17.12,0,8.8,0,8.8,1,-1.5,3.4,1
14.79,4,0,0,10,0,6.5,3.1,1
4.63,0,0.8,0,9,0,3.4,-4.5,1
2.04,0,0.1,0,10.9,0,3.1,-3,1
10.34,0,3,0,10.4,0,1,-4,1
10.88,0,5.2,0,10.6,0,3.6,-2.6,1
4.96,0,0.7,0,9.1,0,4.5,-0.5,1
12.17,0,2.4,0,7.3,0,0.8,-6.5,1
8.58,0,0.6,0,4.9,0,4.4,0.9,1
2.54,4,0,0,4.4,1,-2.6,-9.5,1
12.79,0,4,0,5.8,1,-4.3,-11.5,1
4.75,0,0,0,2.6,0,0.9,-2.2,1
6.17,0,0.2,0,8.5,1,-2.8,-10,2
9.21,0,6.6,0,10.9,1,-1,-4.5,2
18.29,0,0.4,0,8.5,0,3.4,0.9,2
10.5,0,2.2,0,9.8,0,3,-2.5,2
10.08,0,3.2,0,9.5,0,5,-1.5,2
7.58,0,4.9,0,11,0,3.5,-2,2
16.66,0,5,0,8.8,0,5.3,2.2,2
7.96,0,0.8,0,9.1,0,5.1,-0.1,2
9.96,0,6.1,0,11.5,0,6.7,3.2,2
12.25,0,14.8,0,8.2,0,7.5,4,2
9.13,0,0.7,0,9.9,0,5.5,1.5,2
5.25,0,0.5,0,7.5,0,5.1,0.5,2
5.46,0,3.8,0,10,0,1.4,-5.3,2
8.21,0,1.9,0,6.2,0,4.7,1.7,2
11.5,0,5.6,0,6.7,1,-1.4,-6.6,2
5.91,0,1.5,0,9.1,1,-1.8,-8.8,2
11.04,0,12.4,0,9.3,1,-0.8,-7.5,2
15.09,4,0,0,7.3,0,4.8,0.1,2
13.04,0,10.8,0,10.6,0,2.7,-1.9,2
9.08,0,3.4,0,7,0,4.1,-1.1,2
3.83,0,5.2,0,8.9,0,3.8,-2.7,2
10.96,0,9.2,0,7.6,0,5.6,1.3,2
