@relation windata-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
3.63,0,0,0,13,1,-1.5,-8.3
6.87,0,0,0,10,0,0.1,-6.9
3.88,0,0,0,13.2,0,6,1.2
6.04,0,0,0,15.4,0,6.4,1.5
9.46,0,1.7,0,12.1,0,4,-2.5
15.63,0,4.1,0,10,0,1.7,-1.8
22.92,0,7.8,0,8.4,0,3.4,1.1
16.08,0,0.3,0,10,0,2.1,-0.7
9.54,0,3.8,0,11,0,1.8,-1.8
9.33,0,4.9,0,13.1,0,6,4.5
8.54,0,10.3,0,12.9,0,5.4,1.2
17.04,0,0.1,0,18.1,0,7.6,?
17.33,0,0.3,0,15,0,12.6,11.5
14.42,0,0.4,0,10.5,0,5.9,2.9
14.21,0,4.8,0,11.3,0,7.9,6.1
19.29,0,3.1,0,11,0,5.4,5
12.62,0,3.7,0,12.4,0,4.1,0.7
11.67,0,2.8,0,12.2,0,5.6,2.6
14.88,0,0.1,0,12.1,0,5.5,4.8
11.54,0,1.2,0,12.4,0,3,0.4
18.16,0,3.4,0,10.1,0,4.5,2.2
18.12,0,0,0,12,0,4.8,2.1
9.17,4,0,0,12.3,0,4.9,0.3
5.46,0,0,0,10,0,6,3.9
13.92,0,0.5,0,13.3,0,3.1,-0.6
9.5,0,0,0,11.5,0,3.5,0.3
6.25,4,0,0,12.8,0,3,?
5.46,4,0,0,14.5,0,8.9,8
7.75,0,0,0,13.8,0,8.2,6.4
6.34,0,0,0,11.4,0,2,-3.8
6.29,0,0,0,10.8,0,1.4,-3.1
6.71,0,0.1,0,14.8,0,0.1,-3.8
12.42,0,0,0,10.8,0,7.3,?
8.71,0,0,0,10.2,0,5.2,1.4
11.34,0,0,0,10.6,0,6,1
5.21,0,0,0,11.2,0,5.8,3.9
8,0,0,0,10.8,0,4.2,0.2
9.17,0,0,0,13,0,6,3
13,0,3.5,0,11.5,0,5.6,1.5
15.04,0,1,0,11,0,6.5,6
11.5,0,3.4,0,12.9,0,6.3,4.6
6.67,0,1.2,0,14.4,0,6.2,1.3
4.5,0,0,0,13.1,0,4.3,-1.4
9.62,0,0.2,0,14.5,0,6.5,4
9.83,0,0,0,14.6,0,6.3,2.9
9.71,0,1,0,11.9,0,7.8,2.7
3.17,0,3.1,0,11.5,0,8.9,8.5
8.17,0,0.6,0,11.8,0,7,5.5
15.09,0,5.6,0,13.2,0,7.6,5.5
10,0,4,0,14.5,0,7.6,3
8.67,0,0.2,0,15.6,0,4.2,?
7.67,0,17.2,0,11,0,6.9,1.9
8.87,0,1.7,0,10.8,0,4.5,2.2
10.88,4,0,0,12.5,0,5.6,3.1
10.41,0,0,0,11.9,0,8.1,6.4
11.67,0,0,0,13.3,0,7,4.8
4.21,0,0,0,13.6,0,3.5,0
4.71,0,0,0,13.5,0,5.5,2.2
3.21,0,3.4,0,14,0,7.5,4.4
8.87,0,0.8,0,13.5,0,9,6.3
10.04,0,2.5,0,13.3,0,9.5,7.1
9.5,0,2,0,12.5,0,8.5,5.6
8.08,0,0,0,15.5,0,8.2,5.5
12.25,0,1,0,13.5,0,9.5,7
13.33,0,0.8,0,16,0,9.5,8
19.75,0,1.5,0,16.1,0,7,3.5
24.5,0,4.5,0,14.7,0,8.5,6
18,0,0,0,15.6,0,9.1,7.5
15,0,0.3,0,16.3,0,9.5,6
20.08,0,2.4,0,13.7,0,8.6,6.2
19.55,0,3.9,0,14.5,0,8.6,7.3
7.96,0,2.1,0,15,0,8.1,5.8
3.25,0,1.2,0,15.4,0,7.6,3.8
10.63,0,2,0,12.3,0,9.6,7.4
11.38,0,6.1,0,15,0,6.1,2.1
4.58,0,0.2,0,12.8,0,5.8,4
5.96,0,5.4,0,13.9,0,7.2,3.2
6.92,0,1.8,0,14,0,8.9,4
9.04,0,0.3,0,15.5,0,5.8,2.6
9.04,0,2,0,13.5,0,8,3.5
7.5,0,4,0,13.6,0,8,7
9,0,1.9,0,14,0,8,6
6,4,0,0,13.5,0,5.6,3
4.71,0,0.2,0,14.4,0,7.8,5.4
9.08,4,0,0,16.9,0,5.7,4.8
3.08,0,0.5,0,18,0,6.4,2.9
6.92,0,0,0,17.6,0,10.5,10
3.54,0,0.6,0,18.1,0,9.2,6.3
15.04,0,1.6,0,16.5,0,12.7,10.3
13,0,1.3,0,16.1,0,11.3,10.5
11.63,0,0.1,0,16.5,0,7.5,5.3
10.83,0,1.7,0,16.4,0,9.2,5.6
18.38,4,0,0,17,0,9.8,5.5
15.29,0,0.8,0,16.2,0,9.6,7.2
12.58,0,0.4,0,13.6,0,9.3,7.1
11.17,0,1.3,0,18.7,0,11.6,11.2
8.21,0,0,0,17.4,0,11,10.8
5.91,0,17.2,0,17.8,0,8.2,2.1
8.71,0,0.5,0,15.5,0,8.5,8.2
7.87,0,2.6,0,15.9,0,7,4
5.09,0,4.6,0,13.8,0,9.6,5.5
9.79,0,0,0,15,0,9.4,5.5
12.71,0,0,0,16.3,0,8.7,5.2
9.04,0,0.6,0,19.1,0,11,10
8.75,0,12.1,0,15,0,9,5
7.62,0,3.7,0,15,0,9,?
8.42,0,0.5,0,17,0,9,6.5
5,0,2.6,0,16.7,0,10.6,8.2
10.92,0,0,0,17,0,11.3,11.1
4.17,0,0,0,16.5,0,7.5,1.6
9.92,0,0.9,0,16,0,7.9,2.5
15.25,0,2.4,0,17.4,0,7.9,6.7
8.04,0,0.1,0,16.7,0,9.5,7.3
7.29,0,0.3,0,18.2,0,12,9.6
3.79,4,0,0,19.5,0,13.4,14.4
2.5,4,0,0,21,0,15,14.6
3.54,0,0,0,22.3,0,10.4,7
4.33,0,0,0,21,0,11.6,9.1
6.58,0,0,0,22.7,0,11.1,7
9.96,0,0,0,22.5,0,13.5,8
4.08,0,0,0,23.4,0,13,9.6
3.67,0,0,0,24,0,12.5,10.2
3.08,0,1,0,18,0,11.7,8.7
3.21,0,0.1,0,20,0,14,14.5
4.29,0,0,0,21.2,0,12,8.8
5.46,0,3.9,0,21.9,0,12.1,8.5
4.21,0,0,0,19.8,0,13,11.7
4.04,0,0,0,20.4,0,13.6,9.7
2.33,0,0,0,21.7,0,9.5,5
3.75,0,1,0,19.8,0,12.9,8.5
6.17,0,0.2,0,17.7,0,12.9,12
5.09,0,2.2,0,17.5,0,12.5,8.3
8.33,0,11.6,0,17.7,0,12.4,11
12.42,0,0.3,0,15.2,0,11.4,10.5
11.5,4,0,0,17.6,0,12,10
8.63,0,0.7,0,17.9,0,9.6,6.1
17.54,4,0,0,19.4,0,11.6,10.8
11.21,0,2,0,20,0,11.9,11
9.83,0,0.2,0,20.4,0,13.1,9.3
12.62,0,11.8,0,19.7,0,11.9,7.5
14.12,1,4,0,16.7,0,14,10.9
9.87,0,0.1,0,16.6,0,11,8.3
7.17,0,2.9,0,15.2,0,6.1,-0.5
6.92,0,1.2,0,16,0,5.6,-0.6
9.92,0,0.9,0,17.5,0,12.4,10.1
3.92,0,0,0,18,0,10,4.9
7.04,0,0.2,0,20,0,13.5,11
6.67,0,0,0,17,0,9,5
11.54,0,0.7,0,18.7,0,11.1,10.2
15.12,0,0,0,18.6,0,14,14
8.87,0,0,0,17,0,9.9,7.2
8.58,0,0.1,0,20.9,0,7.7,4.1
8.25,0,0.4,0,19.3,0,14.4,14.5
4.29,0,0,0,20.3,0,7,4.1
2.62,4,0,0,20,0,11.9,6.6
7.92,0,0,0,21.6,0,11.7,7.6
5,0,0,0,18.7,0,12.1,10.6
5.88,0,0,0,16,0,9.5,3.7
6.71,0,0,0,17.2,0,8.4,5.1
6.13,0,0,0,16.2,0,9,3.6
6.83,0,0,0,17.5,0,14,12.6
6.92,0,0,0,17.6,0,10.7,6.2
4.88,0,0,0,18.5,0,8.4,4
5.33,0,0,0,17.5,0,6.9,3
3.67,0,0,0,22,0,7.5,3
4.75,0,0,0,23.2,0,8,4
6.38,0,0,0,21.2,0,8.9,6
5.91,0,0,0,15.2,0,11.5,11.3
3.96,0,0,0,17.1,0,11.1,8
5.96,0,1.8,0,17.5,0,7.1,3.4
10,0,0,0,17,0,10.4,9.9
6.17,0,2.9,0,14,0,2.4,-1.6
10.67,0,0.2,0,14,0,4.4,2
11.58,0,0.1,0,14.8,0,3,0
12.38,4,0,0,15.7,0,6,2.4
10.67,0,0.5,0,15.1,0,9.6,8.2
10.13,4,0,0,16.3,0,9.5,8
5,0,0,0,15.4,0,6.4,2.4
4.54,0,0,0,17.5,0,3.6,0
7.58,0,0.1,0,14.6,0,9.8,6
3.88,0,0,0,16,0,6.1,0.5
4.5,0,0,0,14,0,5.8,1.5
5.83,0,0,0,13,0,9.8,9
6.17,0,0.4,0,18.4,0,4.8,-0.5
7.08,0,0.4,0,16,0,10.2,10
4.38,0,0,0,18,0,8,4
7.87,0,0,0,17.6,0,11.1,11
10.29,0,0,0,13.7,0,11.1,8.9
6.63,0,0,0,12.8,0,10.9,9.8
3.54,0,0,0,16,0,2.5,-1.7
3.5,0,0,0,17.4,0,7.2,2.1
2.54,0,0,0,16,0,3.1,-1.5
8.33,0,0,0,17.9,0,4,-0.4
11.5,0,0,0,17.7,0,11.6,8.9
11.42,0,0.4,0,14.5,0,12,10.1
9.13,4,0,0,15.2,0,8.9,5.1
3.5,0,0,0,16.9,0,10.9,6.5
4.04,0,0,0,15.7,0,9,6.1
7.04,0,0,0,15.4,0,3.8,-2
5.75,0,0,0,16.5,0,10.1,5
5.5,0,0.1,0,16.6,0,4.4,-0.1
10.08,0,1.1,0,17.4,0,12,7.3
7.71,0,9.8,0,18,0,11.6,7
9.38,0,3.7,0,14.1,0,9.4,8.4
11.25,0,0,0,15.6,0,9.9,8.5
5.75,0,0,0,14,0,10.9,9
5.91,0,0,0,14.5,0,3.5,-0.2
8.87,0,0,0,13.5,0,7,0.2
10.29,0,0,0,15.2,0,5.2,-0.4
6.75,0,0,0,13.6,0,12,10.6
10.5,0,0,0,12.2,0,11.6,10.4
11.34,0,0,0,12.8,0,10.5,7.5
5.83,0,0,0,10.9,0,8.5,7.1
9.08,0,0,0,10,0,5.7,2.3
10.88,4,0,0,12.1,0,1,-2.7
20.62,4,0,0,15,0,4.3,4.8
14,0,0.5,0,14.5,0,10.6,8.5
9.33,0,0.8,0,13.6,0,4.1,-1.8
9.17,4,0,0,14.5,0,9.9,7.1
12.38,0,14.9,0,14,0,10.3,9.2
8.33,0,7,0,13.4,0,8.8,8.8
11.96,0,1.8,0,14.5,0,7.3,3
12.87,0,0.2,0,15.3,0,9,7.7
6.42,0,0,0,14.7,0,8.2,8.9
4.58,0,0,0,13.1,0,6.2,1
9.25,0,0,0,14.1,0,1.1,-4
8.12,0,0,0,14.9,0,10.2,9.4
8.5,0,15.7,0,14,0,12,11.1
3.79,1,3.5,0,13.5,0,9,8.6
3.88,0,0,0,16.1,0,9.6,10.5
8.46,0,2.6,0,16.5,0,9.1,3.5
6.5,0,0.9,0,9.4,0,8,7.5
7.67,0,1.3,0,11,0,2.1,-2.9
18.29,0,4.8,0,13.4,0,5.7,0.4
15.54,0,0.2,0,7.9,0,4,1.9
15.83,0,0.1,0,8.3,0,2.5,0.5
12.33,1,28,0,8.3,0,4,2.3
10.17,4,0,0,8,0,1.7,-0.5
7.67,4,0,0,5.8,1,-1.1,-7.3
8.63,0,0.2,0,5.9,1,-1,-7.6
6.71,0,0.1,0,6,1,-0.2,-5
9.25,4,0,0,3.3,1,-4.6,-12
10.88,0,2,0,9.4,1,-2.9,-9
8.29,0,2.9,0,10.2,1,-1,?
14.5,0,0.6,0,8.8,0,5.8,3.8
18.91,0,0.3,0,9,0,4.7,2.5
9.96,0,0,0,8,0,4.1,0.5
10.83,4,0,0,6.2,1,-0.4,-4
6.71,0,0.1,0,4.5,1,-2.4,-7.2
11.75,0,0,0,6.8,1,-2.6,-8.5
7.87,0,0,0,9.5,0,2.5,-0.4
15.96,0,1,0,11,0,5,4.1
15,0,0,0,8.9,0,3.5,0.7
16.96,1,6.6,0,11,0,4,2.1
14.62,0,7.3,0,11.9,0,4.7,2.3
18.29,4,0,0,10,0,5,2.6
5.37,0,0.1,0,7.5,0,1.1,-3.2
13.25,0,1,0,11.2,0,1.7,-2.4
19.38,1,3.7,0,11.5,0,5.1,4.3
21.71,0,3.4,0,10.6,0,3.7,2
12.87,1,0.4,0,7.8,0,4.9,2.2
15.29,0,0,0,7.8,0,4,2.1
6.87,1,0.3,0,5.7,1,-2.1,-8
13.37,1,1.5,0,8.5,1,-0.9,-6
17.5,1,2.7,0,8.7,0,2.5,-0.2
15.92,1,7.5,0,11,0,1.3,-2
16.92,1,1,0,13.9,0,4.4,1.6
11.46,1,3.5,0,13.9,0,5,?
19.08,0,0,0,15,0,9,6.5
14.54,0,0,0,11.9,0,9.5,7.3
13.88,1,2,0,11.7,0,9,6
17.71,0,0,0,12.2,0,10.2,9.2
15.71,0,0,0,13,0,9.8,6
5.29,0,0,0,12.9,0,3.6,-1.3
2.13,1,0.1,0,8,1,-0.4,-6
2.08,0,0,0,8.5,1,-0.3,-0.9
2.62,0,0,0,7.7,0,3.7,-0.6
8.96,1,0.6,0,8,0,2.9,-2.6
9.71,1,1.2,0,9.8,1,-5,-11.6
21.46,1,3,0,10,1,-5.4,?
11.08,1,2.3,0,9.9,0,8,6.5
18.41,1,21,0,10.5,0,7.4,3.9
14.33,1,21.5,0,10.5,0,8.8,8.4
5.88,0,0.1,0,9.1,0,0,-5
7.83,1,1.2,0,11.4,0,0,-0.9
10.67,4,0,0,11.9,0,8,7.1
13.54,4,0,0,12,0,10.5,10
13.25,0,1,0,12.4,0,10.3,9
5.33,0,0.9,0,11.5,0,7.7,7.3
4.5,0,0,0,11.4,0,7.9,7.4
2.71,0,0,0,9.9,0,8,1.6
5.79,0,0,0,8.5,0,6.3,3.5
5.63,0,0,0,8.5,0,2.5,-2.6
2.67,0,0,0,8.1,0,6.4,5.4
3.13,0,0,0,8.2,0,5.5,4.4
8.29,0,0,0,7,0,6.8,5.6
11.58,4,0,0,7.1,0,6,4.7
17.41,1,1.3,0,7.6,0,5.6,4.4
10,1,3,0,7.5,0,6.3,5.5
12.96,0,14.6,0,9.2,0,3.5,2.3
22.04,0,0.2,0,6.6,0,3.9,3.2
7.92,4,0,0,5.6,1,-0.4,-5.5
4.5,0,0.2,0,2.4,1,-4.8,-9.5
12.17,0,0.4,0,8.2,1,-6.8,-11.5
25.12,0,14.1,0,9.2,1,-4.5,?
11.12,0,0.5,0,5.3,0,4.6,3.2
14.71,1,0.1,0,5.3,0,0.4,-2
11.29,1,1.4,0,11.6,1,-1.9,-7.9
12.87,0,0,0,12.4,0,1,?
9.54,0,0,0,13.3,0,9.5,5.6
12.83,0,0.3,0,12.5,0,9.4,7
16.71,1,4,0,9.8,0,5.4,2.5
6.83,1,6.7,0,9.8,0,6.1,4
13.08,4,0,0,10.6,0,6.7,6.3
9.59,0,0.9,0,9.9,0,7.9,6
14.71,0,0.7,0,7.8,0,4.5,1.5
11.08,0,2.6,0,8.7,0,1.3,-1.6
8,0,0.1,0,10.5,0,4,2.9
4.25,0,0.2,0,12.4,0,8,6.8
6.34,0,0,0,10,0,7.7,6.5
9.67,1,0,0,9.5,0,7.5,6.7
13.42,1,0,0,9.6,0,6,4
20.08,0,0.5,0,10.7,0,6,?
12.71,0,3,0,10.6,0,8.4,7.6
8.79,0,7.9,0,7.4,0,6.4,3.5
14.09,0,0.1,0,6.2,0,1.4,-1.9
14.71,0,0.9,0,6.4,0,1.8,-1
18.5,0,4.4,0,10,0,3.9,0
24.21,0,1.8,0,6.2,0,3.8,3
16.88,0,0.5,0,3.5,1,-1,-3
10.88,0,4.2,0,2.5,1,-1.8,-4.5
7.92,0,5.5,0,4.8,1,-1.1,-5
3.88,0,0,0,5.6,1,-4,-9
2.79,0,0,0,8.6,1,-1.5,-4.9
9.08,0,0.2,0,9.4,0,2.4,-3.3
12,0,0,0,11.9,0,3.8,3.6
11.58,0,0.2,0,12,0,7.6,4
13.13,0,0.9,0,10.9,0,8.4,6.7
17.83,0,0,0,8.3,0,4.2,1.4
16.38,0,0.2,0,7,0,2.5,-0.5
9.13,0,0,0,7.5,0,1.9,-0.5
5.46,0,7.7,0,3.6,0,0.1,-3.5
3.17,1,0,0,5.3,1,-0.1,-0.3
6.96,1,1.5,0,8.9,0,2.5,?
4.58,0,0.2,0,10.3,0,3.4,2.6
13.54,0,1.1,0,9.7,0,6.9,4.7
14.83,0,0.3,0,10.9,0,2.9,-1.4
7.46,0,4.6,0,11,0,7.2,7.4
8.71,0,0,0,10.8,0,8.5,6.2
7.71,0,1.7,0,9,0,0.4,-3.8
13.13,0,0,0,9.5,0,1.8,-0.6
6.58,0,0,0,9.5,1,-1.9,-8.3
5.21,0,0,0,10.6,1,-0.7,-6.5
6.46,0,0,0,10.8,1,-2.5,-9
3.79,0,0,0,9.8,1,-3.1,-8.5
3.04,0,0,0,9.4,1,-0.8,-8
6.58,0,0,0,9.5,0,2.9,2.9
3.5,0,0,0,9.2,0,0.1,-6.5
4.54,0,0,0,8.3,0,4,1.5
2.92,0,0,0,7.4,0,4.5,4
3.17,0,0,0,9,0,4,2.5
4.92,0,0,0,11.7,0,4.1,-2.9
6.96,0,0,0,13,0,6.7,-0.6
3.67,0,0,0,11.5,0,2.1,-5.1
3.83,0,0,0,11.1,1,-1.5,-8.5
7.12,0,0,0,15,1,-1.4,-6.9
9,0,0,0,17,0,0.1,-7.4
8.38,4,0,0,15.7,0,3.9,-4.5
16.38,4,0,0,13.3,0,8.4,5.5
13.75,0,1.8,0,9.8,0,6,4.5
8.21,0,0,0,9.5,1,-0.6,-7.6
11.25,0,3.1,0,10.3,0,3.8,3.5
9.79,0,0,0,11.5,0,3,0.7
12.17,0,1.4,0,12.5,0,3.5,-1
14.12,0,0,0,10.4,0,5.5,4
18.88,0,0.1,0,11.8,0,4,1.8
12.42,0,15,0,10.2,0,5,5
17.41,0,0.5,0,7.2,0,2,1.5
12.21,0,3.6,0,11.7,1,-0.6,-3.3
21.54,0,1.6,0,14.5,0,4.5,5
17,4,0,0,10.5,0,5.5,3.4
18.08,0,0.2,0,9.8,0,4.6,3.4
11.46,0,2.8,0,9.6,0,1.7,-1.5
12.04,0,0.9,0,8.4,0,0.2,-2.3
8,4,0,0,7.6,1,-1.5,-4.5
9,0,0.2,0,10,0,3,-1
10.04,0,2.3,0,10,0,6.3,4.3
10.75,0,0.4,0,11.7,0,6.2,5.5
8.08,4,0,0,12,0,6,3.9
8.54,4,0,0,12,0,7.4,5
6.63,0,0,0,16.1,0,6.7,2.9
8.46,0,0,0,15.7,0,7,2.7
8.71,0,0,0,14.6,0,3.3,0
12.96,0,0,0,14.4,0,8.8,7.9
9.08,0,0,0,10.5,0,8.2,4.5
12.96,0,2.3,0,11.7,0,5.7,0.5
11.71,0,2,0,11,0,5.1,4.3
14.37,0,3.3,0,9.1,0,4.6,0.4
20.17,0,1.5,0,11.1,0,4.5,3
15.54,0,0,0,11.5,0,5.6,4.9
5.04,0,0,0,12.9,0,6.4,3
3.79,0,0,0,14.1,0,3.5,-2
1.75,0,0,0,11,0,5.2,4.5
5.58,0,3.6,0,9.3,0,4.6,1
6.63,0,3.2,0,8,1,-1.9,-5.5
8.12,0,0.6,0,11.4,0,3.9,-0.2
10.58,0,0.4,0,13.5,0,1.6,-0.2
7.62,0,8.4,0,12.2,0,1.6,-2
11.75,0,9.2,0,10.6,0,6.8,5.8
12.17,0,4.8,0,14,0,7.1,?
10.92,0,3.2,0,14,0,7.3,5.1
9,0,2.2,0,13.8,0,8.4,4.1
12.38,0,0.6,0,13.3,0,5.6,2.6
12.87,0,0,0,13,0,6.9,5.3
14.5,0,3.4,0,14.2,0,8.5,8.4
17.16,0,1,0,12.2,0,4.4,2
11.12,0,0,0,13.3,0,3.9,0.5
14,0,1.8,0,15,0,8.1,6.1
7.96,0,0.3,0,13.7,0,7.6,8
3.29,0,0,0,12.2,0,2.7,-2.9
4.08,0,0,0,12.4,0,2.1,-2.7
9.13,0,0,0,15,0,5.1,-1.9
14.29,0,2.4,0,15.9,0,8.4,5.2
9.29,0,6.5,0,16,0,9.6,7.5
13.04,0,12.8,0,15.2,0,9.9,8.6
12.92,0,4.7,0,14.1,0,8.7,7.8
6.54,4,0,0,16.4,0,9,8.4
8.54,0,5.4,0,15.5,0,10.5,7.1
4.79,0,7,0,15.8,0,10.2,6.6
5.46,1,0,0,17.9,0,10,4.5
4.75,1,5.5,0,18.6,0,7.5,8
5.09,0,0.6,0,20.7,0,11.5,10
2.25,0,0.6,0,16.2,0,12.5,8.5
4.83,0,0,0,16.8,0,12,9.6
2.96,0,1.7,0,17,0,9.8,3.9
9.21,0,0.5,0,18,0,11.4,9
8,0,0,0,14.5,0,8,7
8.12,0,0,0,16.1,0,4.9,2
8.58,0,1.8,0,15.5,0,9.2,6.4
6.87,4,0,0,16.6,0,8.5,6.9
3.17,0,0,0,17.5,0,5.1,1.9
3.71,0,0,0,19.6,0,5.7,3
3.21,0,0,0,20.3,0,10.7,5.5
1.04,0,0,0,19.6,0,10.9,6
6.63,0,0.3,0,20.2,0,13.4,8.4
14.79,0,0.2,0,20.2,0,13.6,11.9
10,4,0,0,17.2,0,12.4,11.6
9.67,4,0,0,19.5,0,12.2,11
13.75,0,1.2,0,19.4,0,13,9.5
11.04,4,0,0,16.2,0,7,2.6
5.37,0,0,0,20.3,0,5.2,-1.1
8.17,0,0,0,21.9,0,7.6,1.9
9.04,4,0,0,21,0,13.9,13
11.21,0,0,0,20.2,0,15.5,13.1
7.79,0,8.2,0,24,0,12.5,7.3
10,0,0.4,0,18,0,13.5,7.5
10.88,0,0,0,18,0,9.6,6.5
3.04,0,0,0,19.7,0,7.5,3.2
2.75,0,0,0,22,0,12.1,7.4
4.5,0,0,0,20,0,12,8
2.71,0,0,0,17.1,0,13.5,7
2.54,0,1.5,0,18.3,0,12.3,10
3.63,0,0,0,16.7,0,11.5,10
2.67,0,0,0,19.1,0,6.8,4
5.96,0,0,0,21.8,0,8.4,6.8
13.21,0,0,0,21.2,0,14.9,12.5
12.79,0,0,0,21,0,17.1,15.1
10.79,0,7,0,19.6,0,15.2,14.5
6,4,0,0,19.7,0,8,1.4
9.38,0,1.6,0,22.4,0,15.2,11.5
3.58,0,0.9,0,19.9,0,14.4,12.7
5.91,0,0.1,0,24,0,9.6,2.4
6.42,0,0.2,0,16.6,0,12.6,12
4.33,0,0,0,18.7,0,6.9,1.5
4.08,0,0,0,18.6,0,11.1,6.1
5.5,0,0.2,0,17.8,0,8.4,1
10,0,0.8,0,20.7,0,14.3,13.2
10.92,0,0,0,18.4,0,14.1,12.5
5.54,0,0.5,0,20,0,13.5,11
5.63,0,5.4,0,18.5,0,14.6,13.5
5.09,0,5.6,0,16.5,0,9.9,9
11.96,0,29.3,0,16.4,0,11.8,10
17.92,0,1.6,0,20.5,0,14.1,14.1
7.54,0,0.3,0,19,0,14.2,11.2
6.58,0,3.9,0,16.6,0,11,9.6
12.12,0,0.2,0,18.4,0,12.4,12
10.5,0,4.1,0,17.8,0,11.5,7.6
8.38,0,2.8,0,15.9,0,12.8,11.1
8.33,0,3.6,0,16.1,0,7.7,3.2
7,4,0,0,15.6,0,10,8.4
1.42,4,0,0,14.9,0,10,5.6
4.79,0,0,0,19.2,0,10.4,3.8
6.29,0,0,0,16,0,8.7,5
4.71,0,0,0,20.6,0,11.4,10.1
2.37,0,0,0,22.9,0,8.7,4.6
2.25,0,0,0,24,0,12.2,8
2.08,0,0,0,21.5,0,15.7,9
3.08,0,0,0,23.2,0,13.6,8.5
5.09,0,5.8,0,23.3,0,13.6,7.5
5.41,0,0,0,20,0,13,14
7.79,0,2.9,0,19.5,0,13.9,10.5
11.83,0,4.5,0,18,0,9,4.5
8.38,0,17.6,0,18.5,0,11.4,8
11.79,0,6.7,0,15.7,0,11.2,9.4
12.21,0,7.8,0,17.5,0,10.1,5.4
7.54,0,3.6,0,17.9,0,9.5,6.5
15.63,0,0,0,21.7,0,10.8,10.5
3.83,0,4.9,0,17,0,11.3,6.5
2.83,0,0,0,17.8,0,7.4,2.9
3.21,0,0,0,19.9,0,8.1,1.9
3.42,0,0,0,21.5,0,10,3
2.42,0,0,0,24,0,14.1,8.3
2.54,0,0,0,23.5,0,13.9,8
4.21,0,0,0,24.2,0,13.2,8
5.83,0,0,0,18.1,0,10.1,4.3
3.17,0,3.3,0,17.3,0,7.2,0
3.96,0,6.1,0,19,0,14.4,9.4
7.17,0,0.4,0,16.2,0,14.3,11
7.71,0,0,0,16.9,0,13,11
5.91,0,9,0,18,0,13.9,10.5
2.25,0,0,0,20,0,15,12
1.38,0,0,0,19.8,0,12,6
0.71,0,0.2,0,20.7,0,13.1,6.5
3.21,0,0.7,0,23.4,0,15.5,12
2.92,0,16.5,0,19.5,0,15.7,12.4
3.67,0,8.8,0,18.7,0,9.6,4.8
5.75,0,4.5,0,16.1,0,12.4,9.2
10.41,0,0.3,0,17.2,0,12.4,5.1
15.41,0,0.7,0,21.4,0,12.5,9.6
11.96,0,0,0,18.3,0,14,11.1
5.04,0,12.4,0,16.6,0,11.6,6.1
3.71,0,3.7,0,21.9,0,13.3,5
6.13,4,0,0,23,0,15.7,7
2.83,4,0,0,20.2,0,11.6,0
5.63,0,0,0,23,0,11.4,0
4.92,0,0,0,22.3,0,13,0
1.83,0,0,0,19.2,0,10.4,0
2.04,0,0,0,21.2,0,13.1,0
6.79,0,0,0,16.5,0,14,0
4.88,0,0,0,18.5,0,13,0
4.04,0,0,0,18.7,0,8.5,0
10.17,0,0,0,16,0,8.5,0
5,0,0,0,18.8,0,9.9,6.5
6.79,0,1,0,18.5,0,10.9,8.5
6.04,0,23.3,0,21.8,0,14.4,14.5
8.42,0,0,0,18.8,0,11.1,10.6
6.25,0,13.8,0,15.1,0,8.9,5.2
6.29,0,0,0,16.2,0,9.4,7.4
2.96,0,0.2,0,16.2,0,6.6,3.1
9.17,0,1.9,0,15.9,0,6.6,4.5
11.71,0,0.3,0,13.5,0,6.1,4.2
6.25,0,0.3,0,15,0,7.2,4.3
4.12,0,6.4,0,12.7,0,5.1,0.1
5.66,0,3,0,15.7,0,5.4,-2.9
8.12,0,0.1,0,15.4,0,9.6,8.2
14.75,0,6,0,16.2,0,6.1,2
16.42,0,0.7,0,12.7,0,8.2,6.2
13.5,0,1.3,0,13.7,0,5.7,7
10.17,0,0,0,13.1,0,6,3.8
6.21,0,0,0,14.3,0,6.5,3.1
3.58,0,0,0,16.6,0,9.4,10
7.17,0,0,0,16,0,12.9,12.5
3.88,0,0.4,0,15.8,0,12.4,10
6.38,0,2,0,15,0,10.3,5
4.25,1,1.2,0,15.1,0,12.5,7.8
3,0,0.2,0,15.7,0,10.5,5.5
7.17,0,5.8,0,16.4,0,10.7,8.4
5.09,0,10.6,0,12.9,0,10.5,10.2
6.96,0,11.5,0,12,0,9.6,9.3
9.92,0,0,0,10.5,0,6.4,3.5
12.62,0,2,0,10.9,0,8.4,6
9.42,0,3.4,0,10.8,0,8.3,7.5
2.58,0,2.6,0,9.5,0,7.6,6.7
10.25,1,2,0,9.8,0,7.8,6.9
10.21,4,0,0,10.4,0,5.5,4.2
7.96,4,0,0,9.3,0,0.3,-3
10.46,0,4.4,0,12.2,0,2,-1
13.37,0,4,0,13.3,0,5,5
12.17,0,0.4,0,14.7,0,7.1,4.1
6.54,0,0.5,0,12.9,0,6,2.6
7.12,0,0,0,13.9,0,3.3,0
3.88,0,0,0,13.4,0,3,-0.6
4.5,0,0,0,14.6,0,6,4.6
1.79,0,0,0,14.8,0,10.4,8.5
3.58,0,0,0,15,0,9,5.2
